experiment,eye_id,error_deg_x,error_deg_y,error_deg_xy
103,1,0.6303864837130889,0.5374309309160124,0.8771208684906432
104,0,0.421576410294419,0.3213052903101675,0.5994169930333135
105,1,0.32618774530650896,0.3523489470998167,0.5322988897522363
106,0,0.5318570938621021,0.49018499547035727,0.7940504040682186
107,1,0.4695716370554367,0.5345910134160549,0.7773643419331914
108,0,0.5364903423105432,0.48069047288241923,0.7887475724909034
109,1,0.46014292582661276,0.6279758787600449,0.8426078948845986
110,0,0.7336434982770902,0.5774482112131604,1.0292322595846322
111,1,0.693030041603511,0.6376451905077383,1.0253325770383455
112,0,0.3788833861967128,0.33102871173570575,0.5517042668771767
113,1,0.3873950757820083,0.3895586332817099,0.6179840775511096
114,0,0.529685969362897,0.5612490795006131,0.8471940052053902
116,0,0.6743023175410637,0.4946223297639276,0.8987251916151465
117,1,0.7522542579819084,0.4519416448695503,0.9267114015052254
118,0,0.3874104796229316,0.3837590830434333,0.6088517768412797
120,0,0.4714505022896646,0.3532191847647708,0.6356071901882412
121,1,0.44278869416287164,0.48018776893466203,0.7304103929395604
122,0,0.7426588581367534,0.748703584791406,1.1616575013603494
123,1,0.551512214511007,0.5984773483101727,0.8639548484567857
126,0,0.30021897069372433,0.2855105894425494,0.4792974047091982
127,1,0.4442577861361045,0.47839379518532404,0.7304553747500074
128,0,0.4363471898906488,0.2212629828606807,0.5212505366386081
129,1,0.48050506488544176,0.3230593229520868,0.6448011585992243
130,0,0.6748809425739306,0.41178554712498394,0.8395454808175409
132,0,0.5713256165832509,0.6424524082559535,0.9287235384318628
133,1,0.6747650663973358,0.7271199977745161,1.0842582923254522
137,1,0.4204529098996897,0.540271669693802,0.7862014805975587
140,0,0.7192444835534976,0.6748248800901026,1.0874584299803387
141,1,0.3874706740193624,0.2604784400712343,0.5191296652404136
142,0,0.5626250729810824,0.6009867185149675,0.9064327588685336
143,1,0.6529783464084975,0.6393528154139928,1.043342853243085
145,1,0.531582946604752,0.5173872055805269,0.8489762291742972
146,0,0.6265080830953804,0.4106175790039949,0.8129300813263752
149,1,0.49738459303670757,0.467589296397858,0.7613676894742487
150,0,0.6239675956633915,0.6057294297732526,0.9542893663342521
152,0,0.49305070399696616,0.6910693974318994,0.912455813187025
154,0,0.633523598144544,0.5563743626665578,0.9116822581127055
155,1,0.5679365497962396,0.5641026588614242,0.8902552504632716
156,0,0.5667156288773646,0.3093417610284297,0.6762776085025871
157,1,0.3219787374392184,0.24314256097326123,0.44310065032091106
158,0,0.4735526000010344,0.3773876037643893,0.6686270370165295
159,1,0.5716195091170925,0.7147150857620169,0.993046776132338
160,0,0.4816021503223811,0.5482699229299818,0.7972772630921997
161,1,0.47763755758761195,0.45805126569045934,0.7534607067047112
162,0,0.4971975842840504,0.43466606609263253,0.7293841577941281
163,1,0.7350194184473808,0.4647358449449731,0.9692022898230196
165,1,0.5901621723193817,0.3451814066848326,0.7784391017613673
