experiment,eye_id,error_deg_x,error_deg_y,error_deg_xy
128,0,0.5400581470906,0.31312512797262804,0.6930885790810568
129,1,0.637593082886689,0.38505865195974387,0.8327255871868545
130,0,0.8264486119840957,0.5982242758096047,1.1315645331153374
131,1,0.9583921126050109,0.6284760410481189,1.2387225761375422
132,0,0.608939058856815,0.5838754952391628,0.9404240212079588
133,1,0.7536393846590868,0.8902250901416204,1.297569650376378
137,1,0.5084366668421054,0.6555966233990176,0.9359172932639834
138,0,0.48505662519771053,0.7352208066398432,0.9645806467379927
140,0,0.5682656905098823,0.7275096457016234,0.9975846398844295
141,1,0.552700310000141,0.3351004796179291,0.6905448827575265
142,0,0.6368528820470526,0.5881963179459823,0.94011768362361
143,1,0.7295605220411143,0.7011491162601088,1.1236554942087909
144,0,1.042742174516951,0.7471400533925008,1.4103437276325845
145,1,0.5803762017887087,0.6677690938554414,0.9787893674069404
146,0,0.7277972688007041,0.6085806225972932,1.0768222681266384
149,1,0.6595404854358377,0.5988921052142473,1.005904819305833
150,0,0.7137089984884688,0.6601357621311846,1.102442861622541
152,0,0.56846189067338,0.7564546837191314,1.0480544505179514
153,1,0.7212378620935869,0.9279016794696129,1.300993534321907
154,0,0.7772669820556819,0.6524427161813072,1.1117526848046222
155,1,0.5015978061365178,0.5535777408172498,0.8158078271844939
156,0,0.49424123126193564,0.48624232459483024,0.7833357780305091
157,1,0.5024550140464216,0.3443164868301827,0.6687871660672945
158,0,0.4930542025444675,0.48839826216698634,0.7842324889460168
159,1,0.5250839782935485,0.6230419944831354,0.8870949145315001
160,0,0.592249323243139,0.6061425197657002,0.9326471601957455
161,1,0.6961938131625326,0.5633027823258808,1.0200386194599185
162,0,0.6084046745969282,0.629984071265943,0.9735539940456382
163,1,0.6541656064910139,0.48618797159863253,0.9376591757238338
165,1,0.5509609592445401,0.49389388414063595,0.8746972661462468
