experiment,eye_id,error_deg_x,error_deg_y,error_deg_xy
77,1,0.5489108449121209,0.937021538072391,1.151504970796342
78,0,0.69407640654979,0.8171960814301976,1.2343435577356134
79,1,0.4586207005179929,0.93140477783113,1.1384836018121582
80,0,0.7090994655517938,1.1678831890043557,1.5564311386311955
81,1,0.5264409902533496,1.1458263712942511,1.3478260304857972
84,0,0.4511063287462962,0.8636903262744495,1.0567453691768358
85,1,0.5538040161589544,0.7434803081504643,1.027308282140737
86,0,0.58198651189616,1.0846497332989873,1.3160059758382767
87,1,0.5928736494932882,0.886989712898831,1.1597017075862366
88,0,0.7861009933286696,0.8764964240377225,1.3246765525575588
89,1,0.8438162320098738,1.0641606603324987,1.4511681107567584
90,0,0.38561556107344164,0.7814339950618658,0.942479593082793
91,1,0.5513710328583777,0.8542249635722642,1.1202781293597517
92,0,0.5130687380941521,0.8660189918488334,1.0868172872806203
93,1,0.5046235706342024,0.9048072773325437,1.1220571438613332
94,0,0.5060681522739476,1.0565645604443605,1.2623620285199866
96,0,0.646403850822548,0.9981364410247543,1.3209759509763963
99,1,0.4788957112718815,1.0203337106833708,1.2237533097357562
100,0,0.47241525610538765,0.9912198106393455,1.179090342722538
101,1,0.6371052089766732,0.9435460687710976,1.2280120910808292
102,0,0.8198112799043434,0.8380128586490286,1.3043057167496537
103,1,0.8270375413284559,0.822875536545545,1.2540760035870298
104,0,0.6724099580870424,0.9040549817242383,1.2652487024524095
105,1,0.5534370364473445,0.9142603654382143,1.1459132601999806
106,0,0.6482329225426102,0.8709910386219167,1.2041265963413608
107,1,0.6425058509374115,0.7938290392734721,1.1477474917224584
108,0,0.727160577237747,0.8530515425590307,1.2428346042635554
109,1,0.6698498530325668,0.9780414351209947,1.3136185290841222
110,0,0.8616157628526853,0.7392354963879585,1.232622590787973
111,1,0.8334134580815986,0.8844440234701407,1.3465972007774187
112,0,0.5290063873021493,0.7908983413845643,1.044127730408112
113,1,0.5217691368068345,0.9005039128288951,1.1615741475561956
114,0,0.7194714487540675,0.8501887706017431,1.246454682320344
116,0,0.7942512682672807,0.6975366029348,1.1825547625240338
117,1,0.7178557638632855,1.1587068926489354,1.4814928816553874
118,0,0.5793047848563031,0.991631568055343,1.2459792658689552
120,0,0.4139162127387529,0.8416964102674295,1.0244171014155525
121,1,0.4038826439095405,0.8296480435213742,0.9778005585092355
122,0,0.7972667516453343,0.941188627383777,1.3509220822805081
123,1,0.5457213997397393,0.8125207695252626,1.0554345441905404
126,0,0.43720650322558385,0.7564643923995934,0.9667486824128005
127,1,0.4969999848730662,0.7504741352722023,1.010429094727256
128,0,0.5413409077842306,0.8422524984744685,1.1320793820158066
129,1,0.6553295757971209,0.8850441079846173,1.2030545310134693
130,0,0.8206352011458075,0.9996493414962521,1.4305734108960508
132,0,0.6182563047261562,0.9345336134492696,1.2808277908331185
133,1,0.7363354597937758,0.9487974175572571,1.3621582626098039
137,1,0.5304243628808136,1.0955590543027778,1.299209735079555
138,0,0.5354599039353513,0.9265042985223508,1.1581906252201335
140,0,0.5641468609351481,1.0457605961295025,1.2529758493143315
141,1,0.5654435378154163,0.7453195672533331,1.0057391940248415
143,1,0.7012789978573534,0.7963958074798924,1.213174595230167
145,1,0.5854160414214018,0.8609110474637113,1.141724393663488
146,0,0.7180813997042989,0.9867828769365399,1.3505635204030035
149,1,0.6532762388150115,0.9545789400029122,1.2930720842677899
150,0,0.6966898943107955,0.9098099018830366,1.3249653823468952
152,0,0.5463967095527482,1.1000802150987976,1.3379609915986468
153,1,0.7481759328911808,1.1270958507912154,1.4745074456236809
154,0,0.7782878988695056,0.954844483746641,1.3559864212273176
155,1,0.5216136540128463,0.9450349537280283,1.1757679254449385
156,0,0.509039346736983,0.7591617402738047,1.0480656347049258
157,1,0.5229193415935777,0.8037579072155628,1.061505984224762
158,0,0.5024953666270571,0.9145659286396765,1.1451840713076165
159,1,0.5482641931211031,1.0086741962178722,1.2646246716380647
160,0,0.6205973783417882,1.074345371644621,1.321781384734058
161,1,0.7128295333001127,0.7846676751175305,1.1846800984168329
162,0,0.6301654150803636,0.9483690248222514,1.2306100897678007
163,1,0.6944005587493489,0.7764026573485048,1.1676540442625174
165,1,0.6769726069715886,1.0733637001810832,1.3995230812056447
